STATE_NAME,COUNTY_NAME,fips,0-4,5-17,18-49,50-64,65+
Texas,Polk County,48373,2639,7901,19151,12292,9797
Texas,Potter County,48375,8042,23292,49593,19477,16230
Texas,Presidio County,48377,444,1236,1907,1147,1309
Texas,Rains County,48379,534,1880,4296,2765,3030
Texas,Randall County,48381,8607,25843,62506,24329,22506
Texas,Reagan County,48383,346,784,1468,358,303
Texas,Real County,48385,159,593,521,534,1014
Texas,Red River County,48387,790,1560,3663,2638,2970
Texas,Reeves County,48389,878,2404,6530,1785,1622
Texas,Refugio County,48391,380,1114,2363,1331,1505
Texas,Roberts County,48393,20,200,268,165,132
Texas,Robertson County,48395,1072,2993,6126,3354,3428
Texas,Rockwall County,48397,7041,24193,49172,21961,14564
Texas,Runnels County,48399,569,1758,3605,1881,2067
Texas,Rusk County,48401,2898,9034,21800,9874,9007
Texas,Sabine County,48403,548,1222,2813,2438,2977
Texas,San Augustine County,48405,316,1269,2442,1726,2136
Texas,San Jacinto County,48407,1441,4608,9760,6260,5914
Texas,San Patricio County,48409,4649,13429,28524,12232,10685
Texas,San Saba County,48411,269,844,2348,1038,1303
Texas,Schleicher County,48413,191,389,878,450,518
Texas,Scurry County,48415,1049,3161,6856,3007,2560
Texas,Shackelford County,48417,171,546,1164,647,641
Texas,Shelby County,48419,1690,4649,8958,4535,4276
Texas,Sherman County,48421,137,395,991,512,399
Texas,Smith County,48423,15096,42813,97366,41920,40819
Texas,Somervell County,48425,438,1621,3379,2211,1861
Texas,Starr County,48427,6055,15511,27607,9250,7386
Texas,Stephens County,48429,503,1478,3671,1795,1831
Texas,Sterling County,48431,126,374,539,166,184
Texas,Stonewall County,48433,69,265,324,267,319
Texas,Sutton County,48435,257,644,1300,578,527
Texas,Swisher County,48437,436,1261,2899,1157,1228
Texas,Tarrant County,48439,138478,409999,951470,379323,256473
Texas,Taylor County,48441,9902,25525,65391,22144,21297
Texas,Terrell County,48443,6,114,152,263,316
Texas,Terry County,48445,855,2433,4677,1967,1767
Texas,Throckmorton County,48447,119,213,537,330,390
Texas,Titus County,48449,2222,6713,12284,5466,4599
Texas,Tom Green County,48451,7491,21089,51339,19739,19740
Texas,Travis County,48453,73947,193720,682809,217246,139903
Texas,Trinity County,48455,651,2058,4242,3143,3756
Texas,Tyler County,48457,817,3090,7635,4094,4448
Texas,Upshur County,48459,2337,7719,15672,8491,7645
Texas,Upton County,48461,72,655,1242,659,599
Texas,Uvalde County,48463,1769,4723,10542,3704,4072
Texas,Val Verde County,48465,3725,9653,20641,6983,6645
Texas,Van Zandt County,48467,3523,10591,22089,12740,12380
Texas,Victoria County,48469,5996,17030,37164,15861,15230
Texas,Walker County,48471,3105,8388,42003,14034,10762
Texas,Waller County,48473,3662,10464,29339,9198,6792
Texas,Ward County,48475,852,2423,4579,1845,1556
Texas,Washington County,48477,1886,5898,13030,7291,8051
Texas,Webb County,48479,22121,62615,117277,38832,26886
Texas,Wharton County,48481,2824,7825,16075,7481,7446
Texas,Wheeler County,48483,237,962,1693,1000,1010
Texas,Wichita County,48485,8056,21752,58313,22135,19586
Texas,Wilbarger County,48487,943,1916,4983,2466,2404
Texas,Willacy County,48489,1196,3639,9492,2935,2956
Texas,Williamson County,48491,39013,118586,296536,107491,82263
Texas,Wilson County,48493,2810,9308,20017,10778,8588
Texas,Winkler County,48495,528,1616,3108,1276,1012
Texas,Wise County,48497,4260,13576,28318,15054,11151
Texas,Wood County,48499,2026,6702,14906,9990,12470
Texas,Yoakum County,48501,692,1767,2840,1421,869
Texas,Young County,48503,1006,3271,6661,3258,3767
Texas,Zapata County,48505,1094,3369,5635,1882,1875
Texas,Zavala County,48507,684,2126,4008,1245,1469
