STATE_NAME,COUNTY_NAME,fips,0-4,5-17,18-49,50-64,65+
Georgia,Putnam County,13237,1047,3370,7412,5180,5515
Georgia,Quitman County,13239,28,174,622,570,698
Georgia,Rabun County,13241,734,2056,5791,3659,4867
Georgia,Randolph County,13243,600,1073,2186,1096,1315
Georgia,Richmond County,13245,13449,34006,91686,36235,30664
Georgia,Rockdale County,13247,5148,17432,37345,19816,14552
Georgia,Schley County,13249,196,890,1669,1080,704
Georgia,Screven County,13251,806,2138,5169,3098,2846
Georgia,Seminole County,13253,434,1392,3043,1975,2273
Georgia,Spalding County,13255,4318,11638,26605,12857,12797
Georgia,Stephens County,13257,1691,4247,9985,5405,5514
Georgia,Stewart County,13259,74,517,2771,831,785
Georgia,Sumter County,13261,1710,4859,12411,5158,5036
Georgia,Talbot County,13263,188,751,1904,1363,1547
Georgia,Taliaferro County,13265,89,225,635,320,471
Georgia,Tattnall County,13267,1073,3820,11282,4349,3691
Georgia,Taylor County,13269,390,1166,2829,1728,1673
Georgia,Telfair County,13271,502,2276,5009,2206,2181
Georgia,Terrell County,13273,480,1556,3287,1799,1819
Georgia,Thomas County,13275,2772,8121,17314,9002,8487
Georgia,Tift County,13277,2721,7654,17075,7468,6404
Georgia,Toombs County,13279,1875,5249,10588,4646,4585
Georgia,Towns County,13281,425,1170,3830,2688,4626
Georgia,Treutlen County,13283,426,1059,2447,1273,1182
Georgia,Troup County,13285,4323,12831,28616,13176,10875
Georgia,Turner County,13287,653,1616,3256,1670,1720
Georgia,Twiggs County,13289,361,1133,2650,1834,1891
Georgia,Union County,13291,981,2939,7144,5861,8673
Georgia,Upson County,13293,1717,4709,10574,5740,5116
Georgia,Walker County,13295,3683,10965,26835,13900,13066
Georgia,Walton County,13297,5818,18438,40115,19899,16091
Georgia,Ware County,13299,2275,6676,14172,6694,6141
Georgia,Warren County,13301,341,706,1898,1035,1195
Georgia,Washington County,13303,1050,3245,7823,4153,3622
Georgia,Wayne County,13305,1747,5679,12395,5730,4968
Georgia,Webster County,13307,98,230,1162,401,457
Georgia,Wheeler County,13309,246,933,3949,1210,1096
Georgia,White County,13311,1354,4136,10271,6173,6520
Georgia,Whitfield County,13313,6453,19598,43030,18884,15153
Georgia,Wilcox County,13315,403,1237,3830,1605,1709
Georgia,Wilkes County,13317,476,1493,3226,2093,2265
Georgia,Wilkinson County,13319,470,1433,3134,1987,1771
Georgia,Worth County,13321,1195,3390,7141,4721,4128
