STATE_NAME,COUNTY_NAME,fips,0-4,5-17,18-49,50-64,65+
Virginia,Poquoson city,51735,632,2240,4656,2552,2476
Virginia,Portsmouth city,51740,6890,15674,42609,17360,14766
Virginia,Radford city,51750,696,1342,10861,2057,1549
Virginia,Richmond city,51760,13361,26702,117447,39077,31008
Virginia,Roanoke city,51770,6353,15978,40734,18385,17227
Virginia,Salem city,51775,1039,3795,10731,4947,4965
Virginia,Staunton city,51790,1575,3362,10740,4679,5409
Virginia,Suffolk city,51800,6074,16803,39684,19581,14496
Virginia,Virginia Beach city,51810,27251,73755,201008,84806,70246
Virginia,Waynesboro city,51820,1496,3595,9238,4247,3998
Virginia,Williamsburg city,51830,353,1275,9257,2013,2666
Virginia,Winchester city,51840,1709,4567,11832,5085,4788
